Employee ID,Employee Name,Age,Gender,Marital Status,Having Degree,Job Role,Department,Work From,Work To,Tenure,Salary,Bonus,Claims,Worked Project,No of Leaves,Distance,No of Parents,No of Children,No of Complaints,Reason to Leave,Churn
828,1812,22,0,1,0,0,0,50,513,16,0,0,1023,10,9,2023,0,0,4,7,1
829,2006,25,0,1,0,13,6,1110,456,33,7,822,1348,1,3,2244,1,0,3,7,1
830,1559,17,0,1,0,20,6,408,1336,23,5,548,2205,1,9,812,1,0,5,7,1
831,1119,23,0,1,0,11,3,1569,1239,1,2,394,1610,12,10,985,0,0,5,7,1
832,1897,18,1,1,0,0,0,551,1820,25,0,0,448,1,15,938,2,0,3,0,0
833,1036,17,0,1,0,15,1,668,2346,27,8,938,245,6,1,1218,2,0,0,0,0
835,1174,22,0,0,0,11,3,1896,1608,41,2,374,231,0,14,1898,4,4,2,2,1
836,1004,20,1,1,0,3,6,1748,1620,2,6,726,488,11,16,1836,1,0,3,0,0
837,1265,13,0,1,0,21,6,1617,1420,2,2,599,1493,7,14,2112,1,0,3,7,1
838,1839,5,0,1,0,21,6,1584,687,11,2,542,1994,2,11,1257,2,0,3,7,1
839,47,28,1,1,0,0,0,2296,2319,40,0,0,141,7,13,141,1,0,3,0,0
840,2269,16,0,1,0,3,6,2063,1884,41,6,546,157,2,1,734,0,0,3,7,1
841,2514,3,0,1,0,15,1,2487,1970,11,8,1011,1883,7,8,2315,2,0,1,0,0
842,994,15,0,1,1,5,2,2254,1674,11,10,149,140,7,20,1489,2,0,3,7,1
843,2062,0,1,1,0,6,3,1248,777,42,2,685,2113,7,4,216,0,0,0,3,1
844,1365,14,0,0,0,12,1,1504,709,22,3,394,1294,6,7,1028,4,0,3,2,1
846,1701,25,0,1,1,8,3,1531,650,0,14,382,1701,6,6,1986,0,0,3,7,1
847,1346,12,0,1,0,15,1,832,625,4,8,899,250,5,7,2587,0,0,3,7,1
848,2138,30,0,0,0,11,3,1555,1523,4,2,508,1597,5,5,2321,2,3,2,2,1
849,1014,21,1,1,0,15,1,254,83,39,8,1163,74,1,11,740,2,0,1,0,0
850,1340,10,1,1,1,0,0,2226,1828,33,0,0,1438,2,12,1857,2,0,4,1,1
851,720,26,0,1,0,13,6,293,734,15,7,1072,225,5,8,2498,0,0,3,7,1
852,507,22,0,0,0,0,0,108,151,3,0,0,1720,12,3,1634,0,1,2,6,1
853,1160,16,0,0,0,9,3,897,931,8,4,598,142,1,6,2643,2,5,3,2,1
854,502,11,1,1,1,23,4,204,156,1,21,211,401,12,5,1782,0,0,2,0,0
855,486,23,1,1,0,3,6,723,1275,16,6,946,1871,2,6,2519,0,0,1,0,0
857,1645,17,0,0,0,15,1,1342,2074,12,8,1186,2145,9,8,2465,3,4,1,2,1
858,1494,2,0,0,0,15,1,2203,1814,33,8,1101,2056,4,5,2136,1,4,0,0,0
859,2236,25,1,1,1,4,1,440,1606,25,1,234,1025,7,14,1591,0,0,0,0,0
860,2567,12,0,1,1,24,6,898,1499,16,15,393,1715,0,2,1119,0,0,4,7,1
861,223,29,0,1,0,15,1,446,552,9,8,919,1998,7,1,543,2,0,5,7,1
862,1790,22,0,1,0,13,6,1474,1373,4,7,838,1394,6,12,2060,0,0,4,7,1
863,2322,8,0,1,0,21,6,1659,1046,38,2,326,150,9,11,1096,2,0,5,7,1
864,2449,29,0,0,1,1,1,1783,1719,2,20,1234,311,10,14,2388,4,2,3,2,1
865,569,2,0,0,0,20,6,1592,758,22,5,816,2314,5,18,1367,1,1,3,5,1
866,1948,26,0,1,1,18,4,767,1295,16,17,41,1331,9,16,1026,1,0,4,7,1
868,2371,18,1,1,0,0,0,2448,2280,33,0,0,1609,1,6,546,1,0,1,0,0
869,1475,2,0,0,0,13,6,620,474,5,7,1033,1802,5,8,474,2,2,2,0,0
870,1613,27,1,1,0,12,1,2160,1409,11,3,572,1980,0,16,2317,0,0,3,0,0
871,2214,16,0,1,0,12,1,2216,1708,33,3,271,1319,11,2,1151,1,0,3,7,1
872,1650,4,0,0,0,15,1,1345,567,22,8,879,1754,1,4,164,0,3,4,7,1
873,1992,21,0,1,0,15,1,1013,554,42,8,922,439,9,10,599,1,0,3,0,0
874,1820,26,0,1,0,11,3,833,633,4,2,363,43,10,20,1552,2,0,5,7,1
875,571,1,0,0,1,22,3,544,73,11,10,264,154,12,2,888,2,2,0,0,0
876,2481,5,1,1,1,8,3,182,11,11,14,1121,414,0,20,1740,0,0,2,0,0
877,712,1,0,1,0,20,6,524,561,8,5,493,1339,9,12,27,1,0,3,0,0
879,1238,15,1,0,0,15,1,1904,1553,40,8,972,611,7,7,469,4,5,3,0,0
880,1591,8,0,0,0,3,6,905,1970,20,6,750,2178,3,15,1644,0,2,3,2,1
881,2349,18,1,1,1,10,3,2466,1961,11,16,517,2025,3,0,1454,0,0,0,0,0
882,735,7,1,1,0,0,0,339,202,1,0,0,7,2,2,1629,0,0,6,1,1
883,27,21,0,1,1,16,1,1545,1749,6,13,308,759,2,6,1722,0,0,3,7,1
884,877,27,0,1,1,14,5,1895,1296,38,18,1230,1793,6,2,2175,2,0,5,7,1
885,986,17,1,1,0,9,3,1991,1162,11,4,552,2196,7,20,580,2,0,0,0,0
886,187,1,1,1,0,20,6,2441,2171,22,5,710,892,3,9,333,1,0,4,5,1
887,219,0,0,1,0,13,6,2311,1842,22,7,740,1075,10,6,411,2,0,3,0,0
888,1401,18,0,0,0,6,3,2065,1126,0,2,851,2228,2,17,1724,1,5,3,2,1
891,1606,15,1,0,0,15,1,946,777,5,8,958,288,7,1,1820,1,5,2,5,1
892,1303,12,1,1,0,12,1,423,849,15,3,422,2302,10,3,1944,0,0,0,3,1
893,2148,20,0,1,0,0,0,919,1593,17,0,0,1579,2,12,2463,0,0,5,7,1
894,692,20,0,1,0,12,1,1141,435,33,3,492,510,6,19,687,0,0,3,7,1
895,2211,2,1,1,1,23,4,1111,2193,17,21,243,467,1,12,2021,2,0,5,5,1
896,706,3,1,1,0,13,6,1187,887,2,7,811,690,0,11,533,0,0,5,5,1
897,1949,0,0,0,1,16,1,1363,763,39,13,1241,1227,10,16,2339,1,0,3,0,0
898,1056,5,0,1,0,9,3,6,391,13,4,560,334,8,3,598,2,0,1,0,0
899,1290,22,0,1,1,23,4,1093,618,42,21,1237,477,6,17,440,0,0,5,7,1
900,191,10,0,1,0,21,6,304,1235,23,2,616,327,3,16,699,2,0,3,7,1
902,1993,4,1,1,0,11,3,2360,2359,39,2,293,1733,11,14,941,2,0,2,3,1
903,1165,4,1,1,0,21,6,1734,1900,4,2,742,2181,8,9,2451,1,0,0,3,1
904,1396,27,0,1,1,10,3,579,1011,15,16,1216,383,0,7,2641,1,0,3,7,1
905,2124,23,0,0,0,12,1,1463,1127,2,3,535,2153,0,18,1709,4,4,1,2,1
906,2396,23,1,1,0,20,6,2109,1779,39,5,737,113,5,16,963,2,0,3,0,0
907,384,20,0,1,0,21,6,2379,2196,33,2,686,1828,10,19,422,2,0,5,7,1
908,116,30,1,0,0,6,3,1606,989,39,2,631,1027,7,17,2153,2,0,2,0,0
909,1266,10,0,0,1,23,4,731,1070,14,21,240,253,1,7,2292,1,3,2,2,1
910,369,14,1,1,0,15,1,1928,2028,2,8,1155,742,0,10,410,2,0,3,5,1
911,2383,11,0,1,0,20,6,1662,1028,38,5,476,366,12,16,481,0,0,4,7,1
913,1777,9,1,1,0,13,6,1897,1104,11,7,994,1803,3,18,149,0,0,2,0,0
914,1563,1,0,1,1,10,3,2105,2092,41,16,524,1943,2,10,2506,1,0,1,0,0
915,1500,16,1,1,0,20,6,424,360,4,5,764,1200,3,10,1362,0,0,2,0,0
916,813,25,1,1,0,6,3,2212,1546,11,2,780,1796,8,11,2121,2,0,1,0,0
917,314,26,0,1,0,15,1,2380,2043,22,8,865,1637,5,7,35,0,0,3,7,1
918,2000,4,0,1,0,21,6,1804,867,0,2,295,1683,5,0,2547,1,0,3,7,1
919,1250,18,0,0,0,21,6,847,636,4,2,453,1769,5,11,1097,2,5,1,2,1
920,563,5,1,1,0,3,6,1382,502,11,6,768,1711,12,12,928,0,0,1,0,0
921,1535,14,1,1,0,21,6,2122,1519,33,2,361,899,4,5,2268,2,0,0,3,1
922,895,4,0,1,1,18,4,676,1432,19,17,1258,1212,5,1,476,2,0,5,7,1
924,86,14,1,1,0,21,6,2161,2201,41,2,371,2106,7,11,376,2,0,1,3,1
925,890,13,1,0,0,6,3,1339,1005,2,2,453,1325,11,1,100,1,5,7,4,1
926,911,30,1,0,0,21,6,685,548,5,2,715,1099,2,14,286,0,4,1,0,0
927,2043,2,1,1,1,10,3,1889,1111,11,16,522,1535,2,13,948,1,0,0,0,0
928,2550,18,0,1,0,12,1,885,316,38,3,343,1420,4,1,2177,1,0,5,7,1
929,1092,21,0,0,1,22,3,2398,2208,33,10,691,1295,9,12,212,0,3,1,2,1
930,1612,28,0,1,0,13,6,1200,1027,4,7,703,291,8,9,1237,0,0,0,0,0
931,414,20,1,1,0,20,6,2499,2145,22,5,622,2303,11,3,234,2,0,0,0,0
932,1631,25,0,1,1,23,4,1756,1841,4,21,141,1036,9,11,837,0,0,5,7,1
933,1868,1,1,1,0,20,6,649,1583,20,5,616,1193,11,13,2323,1,0,1,0,0
935,2044,15,1,0,0,13,6,1383,912,42,7,1065,2042,10,5,366,3,2,2,5,1
936,792,3,0,0,0,6,3,29,857,23,2,787,1285,7,13,2036,4,3,8,5,1
937,2319,17,0,0,0,12,1,259,1034,20,3,306,515,7,5,1954,1,2,3,2,1
938,1104,3,1,1,0,20,6,1271,1526,9,5,771,1963,7,7,2287,1,0,2,0,0
939,1058,26,0,1,0,13,6,537,1244,19,7,1122,1120,12,10,1535,2,0,2,5,1
940,943,16,0,1,0,0,0,1493,1240,2,0,0,950,2,2,832,1,0,3,7,1
941,2342,14,0,0,0,6,3,445,1020,17,2,792,2328,12,10,631,4,4,2,2,1
942,2452,10,1,1,0,15,1,994,835,5,8,1146,642,0,4,2030,2,0,2,0,0
943,2361,9,1,1,1,1,1,1542,1144,42,20,1137,970,6,16,1786,2,0,1,0,0
944,1886,10,1,0,0,11,3,1743,1357,41,2,355,2085,1,4,399,2,4,3,4,1
946,1668,24,0,0,1,14,5,957,2256,21,18,653,1288,12,13,1799,1,5,1,2,1
947,893,26,1,0,0,6,3,1976,1124,11,2,558,0,7,5,1464,2,0,1,0,0
948,1032,11,1,1,0,6,3,1448,751,38,2,503,188,1,18,1306,2,0,2,3,1
949,403,13,1,1,0,13,6,724,1153,15,7,761,1744,7,6,840,2,0,7,5,1
950,1389,30,0,1,1,7,3,2020,1447,33,9,442,1615,1,3,2638,0,0,5,7,1
951,1350,19,0,1,0,15,1,2228,1544,11,8,1007,1993,12,4,425,2,0,5,7,1
952,2370,16,0,1,0,20,6,1567,1163,42,5,679,563,1,4,1006,1,0,3,7,1
953,1833,8,1,1,1,8,3,1409,672,33,14,1217,1128,2,9,126,1,0,2,0,0
954,671,25,0,1,1,24,6,2175,1832,38,15,1089,2020,6,2,1032,0,0,5,7,1
955,1146,8,0,1,0,11,3,1551,1322,2,2,440,616,9,12,1378,1,0,4,7,1
957,1338,26,0,1,1,18,4,1414,2126,12,17,45,1569,5,6,197,2,0,3,7,1
958,229,25,1,1,0,20,6,727,2150,25,5,828,500,8,18,959,0,0,0,0,0
959,1802,21,0,1,0,11,3,1736,784,0,2,341,1811,7,6,646,1,0,3,7,1
960,1847,17,0,1,1,10,3,1433,779,39,16,698,2058,10,13,430,1,0,3,7,1
961,378,9,0,1,1,4,1,303,765,16,1,1023,1446,0,13,106,1,0,3,7,1
962,75,5,0,1,0,3,6,1318,678,39,6,669,2149,4,15,724,1,0,4,7,1
963,1558,17,1,1,0,0,0,2163,1731,38,0,0,809,4,7,1692,1,0,1,5,1
964,2151,20,1,1,0,15,1,329,1258,23,8,881,1532,0,9,838,1,0,2,0,0
965,924,13,1,0,0,20,6,1438,1150,2,5,800,65,8,3,2607,2,1,2,0,0
966,180,10,0,0,1,22,3,127,1274,26,10,821,1529,1,5,1862,3,4,2,2,1
968,498,11,0,1,1,10,3,1830,2139,4,16,195,1970,9,6,768,2,0,3,7,1
969,2225,7,0,1,1,22,3,2486,2289,33,10,936,781,11,1,1121,1,0,5,7,1
970,1742,26,0,1,0,6,3,736,1321,17,2,723,884,6,0,754,2,0,4,7,1
971,764,25,0,0,0,13,6,1979,1845,42,7,774,1352,6,10,916,2,1,1,2,1
972,559,8,0,0,0,6,3,1784,1132,38,2,873,504,8,2,1175,0,4,3,2,1
973,2364,20,0,0,0,11,3,1359,2131,13,2,565,2208,9,13,2654,0,1,3,6,1
974,1972,10,0,0,0,15,1,1424,736,38,8,955,486,0,0,783,4,0,2,2,1
975,2183,22,0,1,1,18,4,2051,1151,0,17,93,2126,9,0,891,1,0,4,7,1
976,658,2,0,1,0,11,3,1532,1286,2,2,305,668,5,14,1618,2,0,2,0,0
977,690,0,0,1,1,23,4,1699,2230,7,21,1261,893,6,17,2520,0,0,2,0,0
979,726,30,1,1,0,0,0,1417,993,42,0,0,1904,6,11,1669,1,0,1,0,0
980,282,23,1,1,0,11,3,1278,1329,7,2,599,1520,5,1,1073,1,0,4,5,1
981,1603,18,1,0,1,1,1,604,62,0,20,116,290,9,5,257,0,2,2,5,1
982,2133,14,1,1,0,20,6,2270,1681,11,5,466,1169,2,13,853,2,0,0,0,0
983,2189,25,0,1,0,3,6,1719,778,0,6,795,360,12,6,1904,2,0,3,7,1
984,1893,11,0,0,1,4,1,812,1781,19,1,10,794,2,3,1063,3,2,1,2,1
985,1489,3,0,0,1,19,3,1717,1003,33,19,148,1756,3,1,502,0,4,1,0,0
986,2209,2,0,0,0,3,6,296,55,33,6,795,1771,1,14,2590,0,0,4,5,1
987,1267,6,0,1,0,0,0,1782,2069,4,0,0,400,2,19,810,0,0,5,7,1
988,1759,27,0,1,0,15,1,880,689,4,8,1111,503,6,13,1335,1,0,4,7,1
990,360,4,1,1,1,5,2,1481,1618,6,10,1268,744,11,8,1992,0,0,3,0,0
991,2397,5,0,0,0,21,6,1235,1623,10,2,695,773,6,6,1320,0,1,3,6,1
992,2398,28,1,1,1,0,0,785,275,39,0,0,787,6,13,1923,0,0,3,0,0
993,147,6,0,0,0,15,1,1091,512,40,8,1174,1853,11,5,836,2,2,2,2,1
994,2092,8,0,1,1,0,0,1683,2206,7,0,0,1688,9,1,1393,1,0,5,7,1
995,952,28,0,1,0,11,3,121,33,38,2,418,302,3,16,610,1,0,2,0,0
996,53,21,0,1,1,16,1,1721,1961,5,13,171,1130,10,4,670,2,0,3,7,1
997,336,2,0,0,0,9,3,184,1017,21,4,542,1859,3,7,1571,1,0,2,0,0
998,2041,5,1,0,1,16,1,2213,1831,33,13,829,1960,2,1,25,1,0,0,0,0
999,1423,19,0,1,0,20,6,173,67,40,5,769,1113,6,6,2469,2,0,5,7,1
1002,1967,11,0,1,1,14,5,1075,1052,6,18,1179,16,12,15,1087,0,0,3,7,1
1003,1293,23,0,0,0,13,6,824,1689,18,7,811,761,8,18,952,4,0,2,2,1
1004,1627,30,1,1,0,20,6,2094,1776,39,5,720,647,11,5,2448,0,0,1,0,0
1005,594,21,1,1,0,12,1,713,1227,16,3,547,243,3,1,290,2,0,1,0,0
1006,1131,0,0,1,0,11,3,871,578,2,2,436,764,12,12,1303,0,0,3,0,0
1007,89,13,0,1,0,20,6,2459,2058,11,5,778,1888,0,17,137,2,0,3,7,1
1008,657,6,0,1,0,3,6,277,341,7,6,453,698,4,8,323,2,0,4,7,1
1009,1291,27,0,0,0,20,6,1968,1633,40,5,846,331,10,19,1288,0,1,3,7,1
1010,1097,16,0,1,1,7,3,499,221,41,9,531,1679,5,8,1358,0,0,5,7,1
1011,1806,7,0,0,1,4,1,2332,1792,11,1,100,1322,6,5,177,1,0,4,7,1
1013,2023,0,0,1,0,12,1,2056,1395,33,3,383,369,2,15,2132,2,0,2,0,0
1014,72,26,0,1,0,15,1,1548,1876,7,8,822,1341,2,3,1113,1,0,3,7,1
1015,871,24,0,1,0,3,6,1522,1425,4,6,656,433,1,1,1322,0,0,4,7,1
1016,1463,20,0,1,0,13,6,1154,468,33,7,1112,2246,5,4,434,1,0,3,7,1
1017,2045,14,1,1,0,6,3,363,346,5,2,784,553,1,20,2415,1,0,0,3,1
1018,644,10,0,0,1,23,4,1927,1331,38,21,1252,1598,8,16,1993,0,4,3,2,1
1019,1918,27,0,1,1,18,4,2405,2225,33,17,990,2272,0,12,1064,0,0,4,7,1
1020,400,2,1,0,0,13,6,2043,1168,0,7,1155,1137,5,7,120,4,3,0,0,0
1021,1639,2,0,1,0,11,3,597,606,8,2,373,123,12,10,571,0,0,3,0,0
1022,1504,18,0,0,0,0,0,1483,767,38,0,0,1358,5,12,369,4,4,2,2,1
1024,2243,28,0,1,1,7,3,2176,2062,40,9,605,1020,4,19,2159,0,0,1,0,0
1025,494,8,0,0,0,21,6,494,1604,24,2,332,1957,12,9,2134,2,1,3,2,1
1026,334,9,0,1,0,21,6,1105,1844,15,2,483,1974,2,4,1305,2,0,5,7,1
1027,149,5,0,1,1,1,1,954,380,39,20,991,392,9,6,95,0,0,4,7,1
1028,1234,22,0,1,0,0,0,97,685,18,0,0,765,3,9,2337,0,0,4,7,1
1029,269,30,1,1,1,2,1,1230,1153,5,11,435,578,0,1,2447,1,0,3,5,1
1030,1363,1,1,1,1,24,6,1029,368,33,15,620,953,9,5,1774,2,0,2,0,0
1031,2325,8,1,1,0,0,0,1819,1009,22,0,0,2154,11,20,280,2,0,3,1,1
1032,1692,9,0,1,0,21,6,493,93,22,2,619,436,5,1,629,1,0,4,7,1
1033,170,27,0,0,0,3,6,2248,2237,40,6,778,1369,6,1,957,1,2,2,2,1
1035,1545,10,1,1,1,5,2,451,315,3,10,231,274,10,20,1168,1,0,8,5,1
1036,966,0,0,0,1,22,3,2013,2278,2,10,1019,2206,3,12,1534,2,2,1,0,0
1037,2438,8,0,1,0,15,1,1016,2270,20,8,830,576,11,0,858,0,0,5,7,1
1038,1445,11,0,1,0,20,6,2074,1536,33,5,789,94,10,20,2145,0,0,5,5,1
1039,1064,30,0,1,0,11,3,1625,2012,7,2,538,693,10,14,1964,1,0,3,7,1
1040,2180,13,0,1,0,11,3,1750,2055,5,2,386,2289,8,18,949,1,0,3,7,1
1041,514,25,0,0,0,9,3,1164,920,3,4,493,1444,2,5,984,1,1,1,2,1
1042,826,15,0,0,0,12,1,1184,1726,13,3,420,1939,2,5,2001,1,2,1,2,1
1043,2155,13,0,1,0,13,6,342,114,39,7,1024,1316,3,7,1381,0,0,5,7,1
1044,2301,0,0,1,0,6,3,1829,1176,33,2,861,1247,3,5,163,1,0,1,0,0
1046,1562,19,0,1,0,20,6,1610,1993,7,5,588,1686,4,7,352,2,0,3,7,1
1047,1549,17,1,0,0,6,3,1832,1179,33,2,625,1332,12,0,1328,4,3,5,5,1
1048,268,9,0,1,1,7,3,1321,945,1,9,719,133,11,10,761,1,0,4,7,1
1049,1325,30,0,0,0,15,1,1494,2102,10,8,1012,1303,7,6,1268,2,3,1,2,1
1050,1517,29,0,0,0,6,3,968,1332,13,2,565,195,1,13,1071,0,1,3,6,1
1051,799,4,0,1,1,22,3,333,1023,19,10,1166,2346,9,3,2566,1,0,3,7,1
1052,635,15,1,0,1,10,3,2285,2034,38,16,190,1338,3,10,99,3,4,2,0,0
1053,2196,1,0,0,1,19,3,1490,833,38,19,128,1304,1,7,263,4,1,6,5,1
1054,2315,23,0,1,0,0,0,144,585,15,0,0,803,0,1,1635,2,0,4,7,1
1055,1285,4,0,1,1,18,4,2095,1427,22,17,934,1681,2,7,846,1,0,3,7,1
1057,1675,10,0,1,1,1,1,608,1401,20,20,1278,2280,10,0,1273,1,0,4,7,1
1058,700,9,1,0,0,9,3,1893,2093,2,4,492,1171,3,1,1702,0,0,3,0,0
1059,1956,3,0,1,0,21,6,2247,2227,39,2,608,653,7,14,2524,1,0,0,0,0
1060,1620,27,1,0,0,13,6,1327,463,0,7,715,670,8,9,98,1,4,0,0,0
1061,304,11,0,1,0,13,6,1461,2247,13,7,745,1362,8,19,995,0,0,3,7,1
1062,2558,29,1,0,0,13,6,1451,1155,2,7,1078,856,4,15,763,2,0,3,0,0
1063,948,29,0,0,1,19,3,323,237,2,19,6,2024,11,19,1203,4,0,1,2,1
1064,1385,26,0,1,1,22,3,686,231,38,10,164,452,2,5,2158,0,0,8,5,1
1065,448,1,0,1,1,18,4,2082,1208,0,17,1212,1275,12,11,1745,1,0,3,5,1
1066,1311,22,1,1,0,9,3,33,349,12,4,461,1788,1,19,1504,2,0,0,0,0
1068,2118,15,1,1,0,9,3,564,1306,19,4,532,655,3,13,2210,2,0,0,0,0
1069,1065,3,0,1,0,0,0,1332,601,38,0,0,2230,2,9,1295,0,0,1,0,0
1070,2547,27,1,0,1,23,4,1123,702,42,21,245,1479,12,10,1670,3,1,3,0,0
1071,2426,1,1,1,0,3,6,525,302,1,6,787,552,6,0,2297,0,0,0,0,0
1072,1254,16,1,0,0,6,3,834,461,42,2,893,519,9,18,1324,3,0,6,5,1
1073,1882,29,1,1,1,7,3,1124,1516,12,9,207,1524,12,17,1141,1,0,2,0,0
1074,981,22,0,1,0,3,6,1385,877,41,6,786,1101,10,9,2195,0,0,3,7,1
1075,1062,22,0,1,0,20,6,1901,1657,41,5,459,1001,8,17,1708,0,0,4,7,1
1076,2116,8,0,1,1,1,1,2241,1420,0,20,163,1178,8,11,1883,2,0,4,7,1
1077,2024,23,0,1,0,0,0,915,241,11,0,0,1300,8,1,1227,1,0,5,5,1
1079,2453,12,0,1,1,7,3,2286,1916,33,9,680,1718,4,2,2109,2,0,3,7,1
1080,2548,8,0,1,0,6,3,307,2275,32,2,535,811,3,10,1253,2,0,3,7,1
1081,163,21,1,1,0,3,6,1395,1826,9,6,530,1946,0,17,459,1,0,8,5,1
1082,1457,19,0,0,1,8,3,2202,1881,38,14,29,569,3,2,2664,1,0,3,7,1
1083,2198,15,1,1,0,20,6,2039,1471,38,5,525,980,3,5,1046,1,0,3,0,0
1084,2108,25,1,1,0,21,6,407,838,16,2,466,1783,9,11,2193,2,0,4,5,1
1085,2513,11,0,1,0,11,3,1084,1263,9,2,372,1594,10,16,786,2,0,3,7,1
1086,1689,6,1,1,1,16,1,2424,2332,38,13,1225,1975,0,3,944,1,0,2,0,0
1087,399,8,0,0,1,0,0,1816,837,0,0,0,1121,5,3,1067,3,3,1,2,1
1088,259,4,0,1,1,19,3,2024,1627,39,19,28,1008,10,13,289,1,0,3,7,1
1090,1942,14,0,1,1,22,3,1945,1959,1,10,1010,2017,3,6,704,1,0,5,7,1
1091,1274,0,1,1,1,18,4,627,134,11,17,96,1926,1,9,2551,2,0,2,0,0
1092,1887,20,1,1,0,20,6,504,256,42,5,724,1177,8,14,2455,2,0,0,0,0
1093,925,16,0,1,1,8,3,2276,2294,40,14,885,582,8,0,1874,1,0,5,7,1
1094,1713,30,0,1,0,15,1,332,292,4,8,1182,746,10,0,782,0,0,5,7,1
1095,698,1,1,1,0,9,3,264,544,12,4,492,1924,1,0,1760,2,0,7,5,1
1096,275,27,0,0,0,9,3,1361,971,42,4,544,2066,6,4,74,2,1,3,2,1
1097,1017,20,0,0,0,12,1,2282,1714,22,3,493,1131,6,15,1355,0,5,3,2,1
1098,573,29,0,0,0,0,0,272,635,14,0,0,494,1,16,2427,0,4,2,2,1
1099,1153,5,0,1,1,19,3,1259,1747,12,19,73,394,5,4,2084,2,0,4,7,1
1101,803,17,1,1,0,12,1,799,234,33,3,427,217,8,16,905,2,0,0,0,0
1102,2120,3,0,0,0,13,6,1600,1456,2,7,763,1389,3,14,2130,4,0,1,0,0
1103,960,29,0,1,1,2,1,1175,992,4,11,1202,778,10,1,2610,0,0,5,7,1
1104,2462,20,0,1,1,18,4,1192,2079,15,17,63,1544,11,7,2025,1,0,5,7,1
1105,267,24,0,1,0,0,0,2482,1908,0,0,0,714,8,3,993,0,0,5,7,1
1106,1795,29,1,0,0,3,6,2448,2339,33,6,508,2231,2,6,2657,2,0,7,5,1
1107,1120,15,0,1,0,12,1,1352,1455,6,3,386,57,9,19,649,2,0,4,7,1
1108,1022,22,0,0,0,20,6,287,389,7,5,558,1215,10,15,797,0,5,2,2,1
1109,2386,25,0,0,1,23,4,1365,757,39,21,1242,1340,0,5,1182,2,0,3,2,1
1110,787,5,0,1,0,13,6,628,841,12,7,1175,1919,2,13,2182,0,0,5,7,1
1114,124,6,0,0,1,24,6,1458,1478,6,15,417,924,4,16,1173,3,0,3,2,1
1115,2549,25,0,1,0,6,3,1780,1581,42,2,565,2145,12,3,1176,2,0,4,7,1
1116,2079,6,0,1,0,13,6,1856,2316,5,7,1046,1789,10,9,1933,2,0,4,7,1
1117,1397,28,0,1,0,0,0,763,749,7,0,0,2334,6,0,1982,1,0,4,7,1
1118,2130,5,0,0,1,1,1,171,2118,34,20,1096,1303,0,13,2063,0,1,5,7,1
1119,1926,17,1,0,1,23,4,70,97,1,21,257,1388,2,4,2000,0,5,3,0,0
1120,1175,5,1,1,1,23,4,529,822,13,21,54,1263,9,10,2418,2,0,8,5,1
1121,947,4,1,0,1,24,6,1515,1327,3,15,80,1414,11,13,2039,0,2,3,0,0
1122,252,16,0,1,0,3,6,1673,1477,2,6,832,1253,8,5,194,0,0,4,7,1
1123,1576,24,1,0,1,4,1,2217,2345,41,1,348,983,7,7,1271,2,1,2,0,0
1125,1118,7,0,1,1,24,6,2127,1709,39,15,791,825,9,12,2639,1,0,3,7,1
1126,1464,22,0,1,1,0,0,183,495,12,0,0,2369,10,5,1198,0,0,4,7,1
1127,728,28,0,0,0,0,0,1959,1772,41,0,0,574,6,5,2629,2,1,1,2,1
1128,1915,28,0,0,0,3,6,1168,607,40,6,678,2186,2,17,1001,0,5,1,2,1
1129,1497,5,0,1,1,17,6,621,198,39,12,556,1983,7,2,2368,0,0,4,7,1
1130,107,17,0,0,0,21,6,227,1911,30,2,782,629,1,6,17,0,1,5,6,1
1131,122,3,1,0,0,20,6,1644,2153,8,5,595,1045,11,6,1199,3,2,2,4,1
1132,2177,10,0,1,0,12,1,993,2242,20,3,619,1908,0,18,1098,2,0,3,7,1
1133,2157,9,0,1,0,20,6,453,1046,17,5,724,1790,8,20,1773,1,0,4,7,1
1134,59,2,1,1,0,13,6,2356,2189,38,7,645,5,6,13,1643,2,0,3,0,0
1136,1708,14,1,1,0,9,3,627,233,39,4,613,258,9,15,44,0,0,1,0,0
1137,1627,28,0,1,1,1,1,2349,2172,38,20,106,115,2,0,1497,2,0,5,7,1
1138,1063,8,0,1,0,12,1,750,277,39,3,272,2210,11,2,1002,1,0,5,7,1
1139,1851,23,1,1,0,11,3,95,670,18,2,374,2142,7,19,2174,1,0,1,0,0
1140,1652,1,0,0,1,17,6,640,1530,20,12,451,435,3,10,1216,1,3,6,5,1
1141,332,30,0,1,0,6,3,1219,684,40,2,456,618,0,12,1338,2,0,5,7,1
1142,1006,19,0,0,0,13,6,1218,1768,12,7,830,988,6,19,2174,0,1,4,7,1
1143,2460,0,1,1,0,11,3,2355,1909,22,2,483,1992,11,1,2299,0,0,0,3,1
1144,292,21,1,1,0,3,6,520,1861,26,6,592,1219,6,12,668,2,0,3,0,0
1145,290,11,0,1,0,0,0,588,2243,28,0,0,1302,2,13,1244,1,0,5,7,1
1147,941,29,1,1,1,14,5,1036,521,41,18,70,2086,3,13,2478,2,0,3,0,0
1148,356,1,0,1,0,12,1,37,510,16,3,480,1923,6,8,718,2,0,2,0,0
1149,2282,18,0,1,0,3,6,972,260,11,6,632,852,4,11,1267,0,0,5,7,1
1150,2274,11,1,1,0,20,6,857,1355,15,5,826,248,12,18,1354,1,0,0,0,0
