id,Job_Title,jobCategory,Age,Gender,Status,Employee_Type,Educational_Level,experiance,Prefer_Shift,crossFunctionlTeamAreas,Training,Salary,Work_Hours,amountOfAutometedWorkEstimate,amountOfManualWorkEstimate,Leave_Per_Month
23138,Screen Printer,C,24,Female,Married,Part Time,Master's Degree,16,Other,Engineering,Other,9159.0,6,43,95,11
23147,Screen Printer,C,16,Female,Married,Part Time,Other,38,Afternoon,Material Purchacing,On the Job,32141.0,21,16,10,25
23153,Packing,C,36,Female,Single,Part Time,Bsc,25,Evening,Design,Formal pre entrence Training,27359.0,20,24,82,22
23181,mechanics,C,54,Female,Single,Part Time,Master's Degree,31,Night,Sales,Formal pre entrence Training,21017.0,23,14,53,0
23185,Machin oparator,C,17,Male,Single,Full time,Diploma,40,Evening,QA,Mentoring,9448.0,18,53,66,7
23190,Cutter,C,36,Male,Single,Helper,Junior College,5,Other,Sales,Non Formal pre entrence Training,15919.0,7,83,33,12
23215,iron,C,55,Female,Single,Helper,Diploma,33,Night,QA,Mentoring,27015.0,6,6,95,23
23230,Screen Printer,C,37,Female,Single,Contractor,Junior College,5,Other,Manufacturing,Other,29999.0,6,78,4,17
23236,mechanics,C,49,Male,Married,Full time,Junior College,5,Evening,QA,Other,11040.0,10,70,96,27
23245,mechanics,C,41,Male,Married,Contractor,Master's Degree,27,Evening,Material Purchacing,Mentoring,28353.0,19,56,19,4
23253,Cutter,C,39,Female,Married,Contractor,Junior College,13,Evening,QA,Mentoring,18119.0,9,62,52,6
23273,Packing,C,48,Male,Single,Contractor,Bsc,38,Morning,Engineering,Formal pre entrence Training,26683.0,5,90,67,16
23277,Screen Printer,C,28,Female,Married,Part Time,Other,39,Other,Material Purchacing,On the Job,23182.0,21,11,81,7
23314,Cutter,C,32,Male,Married,Other,Bsc,24,Morning,Material Purchacing,Mentoring,14051.0,6,36,48,24
23329,Packing,C,19,Female,Single,Helper,Bsc,19,Morning,QA,Other,34400.0,9,52,43,8
23331,Border,C,31,Female,Single,Full time,Master's Degree,12,Evening,QA,Non Formal pre entrence Training,15075.0,8,93,75,11
23339,mechanics,C,52,Male,Single,Helper,Bsc,19,Afternoon,Sales,Non Formal pre entrence Training,21841.0,5,70,59,28
23348,mechanics,C,56,Female,Single,Other,Diploma,10,Other,Material Purchacing,Non Formal pre entrence Training,14055.0,9,70,46,28
23349,Packing,C,41,Female,Married,Part Time,Bsc,32,Night,Material Purchacing,Formal pre entrence Training,11443.0,10,63,70,4
23353,Cutter,C,33,Male,Single,Full time,Junior College,24,Other,Material Purchacing,Other,31427.0,7,88,2,8
23362,mechanics,C,30,Female,Single,Contractor,Master's Degree,8,Afternoon,Engineering,Other,10879.0,17,82,26,14
23369,Screen Printer,C,59,Male,Married,Other,Junior College,11,Morning,Sales,Mentoring,13281.0,15,4,100,28
23381,mechanics,C,41,Female,Single,Full time,Bsc,9,Evening,Marketing,Other,29860.0,15,53,66,6
23403,Packing,C,46,Male,Married,Other,Other,2,Night,Sales,Other,16160.0,7,98,40,29
23419,iron,C,19,Male,Married,Helper,Diploma,22,Evening,Marketing,Non Formal pre entrence Training,26252.0,16,99,47,3
23424,Packing,C,39,Female,Single,Full time,Junior College,8,Other,Sales,Non Formal pre entrence Training,11260.0,1,36,93,5
23429,iron,C,16,Male,Single,Other,Bsc,25,Afternoon,QA,Formal pre entrence Training,26601.0,19,40,21,8
23443,iron,C,27,Female,Married,Contractor,Other,29,Afternoon,Material Purchacing,On the Job,33198.0,19,25,64,27
23466,Screen Printer,C,34,Male,Married,Other,Junior College,27,Afternoon,Sales,Formal pre entrence Training,24722.0,13,70,28,25
23470,Border,C,33,Male,Married,Other,Master's Degree,4,Night,Manufacturing,On the Job,23226.0,18,55,12,23
23493,Packing,C,19,Female,Single,Other,Master's Degree,28,Night,Engineering,Mentoring,24045.0,10,66,97,5
23495,mechanics,C,30,Female,Married,Other,Other,21,Other,Material Purchacing,Non Formal pre entrence Training,34884.0,2,35,57,7
23521,Border,C,50,Female,Single,Full time,Diploma,24,Night,Marketing,Non Formal pre entrence Training,14980.0,13,54,35,11
23585,mechanics,C,27,Female,Single,Helper,Master's Degree,24,Other,Sales,Mentoring,11656.0,2,39,4,0
23609,Machin oparator,C,35,Female,Single,Part Time,Other,34,Morning,Design,On the Job,29639.0,20,46,18,23
23613,Screen Printer,C,58,Male,Married,Other,Junior College,28,Night,Design,On the Job,7780.0,23,14,94,10
23625,Screen Printer,C,47,Male,Single,Helper,Master's Degree,39,Evening,Design,Non Formal pre entrence Training,28241.0,15,74,44,3
23633,Screen Printer,C,22,Male,Married,Part Time,Junior College,36,Afternoon,QA,Non Formal pre entrence Training,7814.0,16,67,66,17
23635,iron,C,48,Female,Married,Full time,Bsc,3,Morning,QA,Formal pre entrence Training,13836.0,23,99,30,27
23688,mechanics,C,17,Male,Married,Helper,Master's Degree,3,Other,Design,On the Job,14445.0,2,13,40,0
23698,Border,C,24,Female,Single,Contractor,Diploma,18,Evening,Sales,Formal pre entrence Training,23692.0,13,36,50,19
23699,Screen Printer,C,33,Female,Married,Full time,Bsc,30,Night,Manufacturing,On the Job,31367.0,18,11,37,21
23701,Cutter,C,51,Male,Single,Contractor,Other,41,Afternoon,Engineering,Mentoring,27191.0,5,46,69,13
23702,Cutter,C,36,Female,Married,Part Time,Master's Degree,26,Other,Material Purchacing,Mentoring,12163.0,7,53,29,15
23794,Screen Printer,C,45,Female,Married,Helper,Junior College,33,Night,Marketing,Other,21157.0,1,47,74,20
23795,Cutter,C,42,Female,Married,Other,Junior College,10,Other,Design,Non Formal pre entrence Training,16861.0,2,70,26,26
23815,Border,C,59,Female,Single,Full time,Bsc,8,Afternoon,Manufacturing,On the Job,11542.0,22,59,18,8
23832,mechanics,C,39,Male,Married,Contractor,Junior College,18,Evening,Material Purchacing,Mentoring,7997.0,7,77,79,16
23845,Border,C,46,Male,Single,Helper,Junior College,40,Evening,Manufacturing,Non Formal pre entrence Training,28768.0,15,9,93,6
23854,Screen Printer,C,21,Female,Single,Part Time,Bsc,40,Other,Engineering,Formal pre entrence Training,29680.0,12,53,67,7
23870,Packing,C,29,Female,Married,Helper,Diploma,41,Night,Material Purchacing,Non Formal pre entrence Training,15525.0,13,67,9,26
23889,Machin oparator,C,23,Female,Married,Contractor,Diploma,30,Other,Marketing,Other,10407.0,17,82,18,5
23917,iron,C,48,Male,Single,Full time,Bsc,41,Afternoon,Marketing,Non Formal pre entrence Training,15046.0,7,76,78,19
23922,Cutter,C,44,Male,Married,Helper,Other,15,Night,QA,On the Job,9758.0,11,72,21,15
23930,mechanics,C,20,Female,Married,Other,Other,26,Night,Manufacturing,Mentoring,22976.0,4,77,100,3
23941,mechanics,C,32,Male,Married,Contractor,Bsc,0,Other,Manufacturing,Other,30770.0,6,8,14,11
23950,Cutter,C,25,Male,Single,Contractor,Junior College,9,Afternoon,Design,Formal pre entrence Training,29017.0,14,2,98,23
23953,iron,C,48,Male,Married,Helper,Master's Degree,32,Evening,Sales,Other,9096.0,11,1,4,21
23957,Machin oparator,C,24,Female,Single,Part Time,Other,40,Morning,Sales,On the Job,31653.0,20,59,70,22
23962,Packing,C,55,Male,Married,Contractor,Master's Degree,12,Night,Engineering,Mentoring,19055.0,12,58,84,7
23970,Machin oparator,C,40,Female,Married,Helper,Diploma,19,Evening,Marketing,Non Formal pre entrence Training,31407.0,15,82,69,7
23977,Screen Printer,C,47,Male,Single,Helper,Junior College,21,Other,Manufacturing,Formal pre entrence Training,10947.0,10,73,74,18
23981,Machin oparator,C,41,Female,Single,Contractor,Diploma,17,Other,Sales,Other,19927.0,22,98,49,23
23987,Screen Printer,C,21,Female,Married,Full time,Junior College,16,Evening,Material Purchacing,On the Job,24387.0,11,84,12,6
24019,Screen Printer,C,33,Female,Single,Other,Junior College,18,Night,Sales,Formal pre entrence Training,33393.0,22,89,42,29
24024,Packing,C,34,Female,Single,Contractor,Diploma,17,Other,Design,Non Formal pre entrence Training,9448.0,16,28,15,5
24042,Border,C,34,Male,Married,Other,Junior College,26,Night,Sales,Other,33755.0,2,63,48,22
24045,Cutter,C,24,Male,Married,Other,Bsc,24,Afternoon,Design,On the Job,26101.0,2,79,22,28
24048,Machin oparator,C,58,Male,Single,Other,Master's Degree,35,Night,Material Purchacing,Formal pre entrence Training,24478.0,9,49,13,23
24061,Cutter,C,46,Male,Single,Contractor,Other,20,Morning,Manufacturing,Other,16634.0,11,48,99,1
24069,Packing,C,40,Female,Single,Contractor,Junior College,1,Night,Material Purchacing,On the Job,25444.0,22,65,14,25
24071,Packing,C,23,Male,Married,Full time,Diploma,31,Other,QA,Formal pre entrence Training,23651.0,10,82,83,15
24120,Cutter,C,18,Male,Married,Contractor,Other,6,Morning,QA,Mentoring,8344.0,1,56,16,5
24139,Border,C,28,Male,Married,Part Time,Other,33,Other,Manufacturing,Formal pre entrence Training,30528.0,17,47,65,12
24181,Machin oparator,C,58,Female,Married,Contractor,Bsc,22,Night,Engineering,Mentoring,12275.0,18,56,46,29
24183,Packing,C,27,Female,Married,Full time,Diploma,16,Night,Material Purchacing,Mentoring,33893.0,15,82,84,14
24190,Packing,C,54,Male,Single,Part Time,Diploma,9,Other,Manufacturing,Formal pre entrence Training,21141.0,3,36,60,18
24200,mechanics,C,54,Female,Married,Helper,Bsc,15,Evening,Engineering,Other,21782.0,6,8,59,8
24202,Screen Printer,C,19,Male,Married,Contractor,Junior College,1,Evening,QA,Other,29603.0,2,99,54,18
24203,Border,C,58,Male,Single,Contractor,Bsc,17,Evening,Manufacturing,Formal pre entrence Training,10822.0,10,42,39,20
24206,Screen Printer,C,47,Female,Married,Contractor,Master's Degree,24,Other,Marketing,Formal pre entrence Training,28437.0,9,95,47,18
24211,Packing,C,26,Male,Married,Full time,Bsc,43,Other,QA,Non Formal pre entrence Training,16502.0,16,33,17,24
24239,mechanics,C,41,Male,Single,Part Time,Junior College,29,Other,QA,Mentoring,24836.0,3,35,99,0
24242,iron,C,31,Male,Married,Helper,Junior College,37,Morning,QA,Other,23880.0,21,20,53,26
24258,Border,C,35,Male,Single,Full time,Bsc,32,Evening,Material Purchacing,Other,30576.0,19,86,35,4
24264,Packing,C,27,Male,Married,Contractor,Junior College,10,Night,Engineering,Other,22843.0,1,61,56,6
24282,Screen Printer,C,50,Male,Married,Helper,Other,10,Morning,Engineering,Other,30137.0,18,46,61,8
24304,Machin oparator,C,49,Male,Single,Part Time,Diploma,3,Morning,Sales,Non Formal pre entrence Training,30609.0,7,10,79,6
24307,Border,C,32,Female,Married,Other,Other,30,Morning,QA,Formal pre entrence Training,22860.0,9,47,3,18
24329,Packing,C,30,Male,Married,Other,Bsc,41,Other,Marketing,Formal pre entrence Training,28370.0,3,38,92,1
24338,Cutter,C,36,Female,Single,Full time,Master's Degree,33,Morning,Material Purchacing,Other,30971.0,12,55,57,9
24341,iron,C,38,Female,Married,Full time,Diploma,40,Other,Sales,On the Job,28365.0,5,33,40,12
24347,Machin oparator,C,59,Female,Single,Contractor,Other,8,Afternoon,QA,Other,29731.0,4,1,91,20
24358,Border,C,30,Female,Married,Helper,Bsc,7,Afternoon,Manufacturing,On the Job,18176.0,3,67,31,16
24385,iron,C,22,Female,Single,Contractor,Master's Degree,18,Morning,Engineering,Formal pre entrence Training,23459.0,9,35,97,27
24389,Cutter,C,19,Male,Single,Contractor,Junior College,11,Evening,QA,Non Formal pre entrence Training,22327.0,10,46,23,4
24421,Cutter,C,38,Male,Single,Full time,Master's Degree,42,Afternoon,Engineering,On the Job,22356.0,23,54,46,18
24455,Screen Printer,C,47,Male,Single,Contractor,Diploma,20,Afternoon,Sales,Mentoring,22473.0,4,10,65,26
24457,Border,C,37,Female,Single,Helper,Master's Degree,12,Evening,Marketing,Other,32896.0,2,79,46,26
24464,mechanics,C,41,Male,Married,Helper,Master's Degree,22,Other,Sales,Formal pre entrence Training,9106.0,24,7,36,27
24477,Packing,C,57,Female,Single,Part Time,Other,18,Other,Manufacturing,Other,9333.0,4,4,90,4
24487,Machin oparator,C,59,Male,Single,Part Time,Junior College,20,Morning,Manufacturing,Mentoring,8599.0,18,77,70,5
24496,iron,C,58,Male,Single,Part Time,Other,27,Afternoon,Engineering,Non Formal pre entrence Training,12896.0,16,1,14,9
24511,Cutter,C,48,Female,Married,Helper,Bsc,36,Morning,Manufacturing,Mentoring,31617.0,16,18,54,18
24538,Border,C,58,Male,Single,Full time,Junior College,42,Evening,Sales,Other,29806.0,11,19,92,13
24542,Packing,C,55,Male,Single,Contractor,Master's Degree,33,Morning,Marketing,Other,17186.0,5,62,20,6
24544,Machin oparator,C,33,Male,Single,Other,Master's Degree,27,Night,Marketing,Other,21130.0,1,61,72,6
24562,mechanics,C,29,Male,Single,Helper,Bsc,30,Morning,Sales,Mentoring,17835.0,9,33,49,25
24563,iron,C,25,Female,Single,Contractor,Junior College,27,Other,Design,Mentoring,7971.0,11,9,1,29
24569,iron,C,38,Female,Married,Helper,Bsc,38,Afternoon,QA,Formal pre entrence Training,21682.0,7,12,75,10
24584,mechanics,C,29,Female,Married,Full time,Master's Degree,11,Afternoon,Engineering,Formal pre entrence Training,28512.0,6,100,22,2
24591,Cutter,C,49,Male,Single,Helper,Diploma,7,Other,Material Purchacing,Mentoring,22151.0,2,66,100,6
24602,Packing,C,22,Male,Married,Helper,Junior College,32,Other,Design,Non Formal pre entrence Training,9192.0,14,36,33,20
24617,Cutter,C,23,Female,Married,Part Time,Master's Degree,40,Morning,Material Purchacing,Other,10236.0,4,38,16,1
24634,Cutter,C,58,Male,Married,Part Time,Master's Degree,43,Other,Design,Formal pre entrence Training,16894.0,11,36,52,22
24646,Machin oparator,C,58,Female,Married,Helper,Bsc,13,Other,Manufacturing,On the Job,14134.0,20,29,26,18
24654,Machin oparator,C,48,Male,Married,Full time,Bsc,18,Other,Sales,On the Job,26223.0,4,61,53,4
24666,Border,C,45,Female,Single,Other,Junior College,43,Night,Engineering,Non Formal pre entrence Training,26869.0,9,32,11,17
24672,Cutter,C,24,Male,Single,Other,Master's Degree,26,Afternoon,Engineering,Formal pre entrence Training,10180.0,16,29,49,3
24675,iron,C,56,Male,Single,Helper,Diploma,17,Morning,Material Purchacing,Mentoring,21373.0,18,54,13,4
24682,Machin oparator,C,57,Male,Married,Part Time,Diploma,34,Afternoon,Design,Other,20349.0,10,56,6,24
24693,Packing,C,25,Male,Single,Helper,Bsc,13,Morning,Engineering,Formal pre entrence Training,14860.0,6,75,47,13
24715,Cutter,C,29,Male,Married,Other,Diploma,10,Morning,Engineering,Formal pre entrence Training,17441.0,7,19,89,15
24725,Packing,C,25,Male,Married,Contractor,Bsc,38,Other,Marketing,Non Formal pre entrence Training,26958.0,7,16,79,25
24748,Machin oparator,C,31,Female,Single,Part Time,Bsc,1,Evening,Engineering,Mentoring,26910.0,2,80,19,12
24751,Cutter,C,30,Male,Married,Contractor,Diploma,39,Morning,Material Purchacing,Non Formal pre entrence Training,17502.0,22,71,57,15
24760,mechanics,C,55,Female,Single,Other,Other,21,Other,Engineering,Mentoring,16634.0,23,98,46,17
24773,Cutter,C,50,Male,Single,Contractor,Master's Degree,40,Morning,Material Purchacing,Non Formal pre entrence Training,33574.0,6,24,27,11
24777,Machin oparator,C,39,Female,Single,Helper,Other,21,Afternoon,Sales,Other,7631.0,17,77,60,17
24784,Packing,C,32,Male,Married,Other,Bsc,31,Evening,Engineering,On the Job,20323.0,18,74,72,18
24794,Border,C,43,Male,Married,Part Time,Other,1,Evening,Engineering,Non Formal pre entrence Training,20484.0,6,2,85,24
24808,Border,C,19,Female,Married,Contractor,Junior College,42,Morning,Design,On the Job,17985.0,11,82,15,13
24813,Screen Printer,C,42,Male,Married,Part Time,Diploma,36,Other,Sales,Mentoring,17221.0,8,60,88,17
24821,mechanics,C,52,Female,Single,Contractor,Other,32,Evening,Material Purchacing,On the Job,11443.0,6,84,45,24
24822,mechanics,C,43,Female,Married,Helper,Bsc,11,Evening,Marketing,Other,27552.0,9,86,20,8
24832,Cutter,C,56,Female,Single,Full time,Diploma,31,Night,Design,Mentoring,11874.0,1,4,3,22
24847,Cutter,C,29,Female,Married,Helper,Master's Degree,1,Afternoon,Design,Other,14709.0,13,71,30,1
24872,Border,C,29,Female,Single,Other,Junior College,35,Other,Manufacturing,Other,13694.0,3,50,83,5
24882,mechanics,C,25,Female,Married,Other,Bsc,20,Afternoon,Design,Other,12263.0,16,9,37,6
24902,iron,C,31,Male,Married,Full time,Junior College,1,Morning,Sales,On the Job,15299.0,16,68,46,9
24907,mechanics,C,20,Female,Married,Part Time,Master's Degree,39,Evening,Marketing,On the Job,15321.0,15,97,10,22
24909,Packing,C,39,Male,Single,Helper,Bsc,20,Evening,Sales,On the Job,31148.0,12,3,50,14
24955,mechanics,C,43,Male,Married,Contractor,Diploma,40,Night,Marketing,Other,34658.0,24,14,51,16
24983,Screen Printer,C,57,Male,Married,Full time,Other,22,Evening,Material Purchacing,Mentoring,9600.0,11,98,83,12
24990,Packing,C,35,Female,Single,Other,Master's Degree,10,Other,Manufacturing,Formal pre entrence Training,9432.0,15,6,12,15
25010,Packing,C,35,Female,Married,Other,Diploma,25,Morning,Sales,Non Formal pre entrence Training,30352.0,22,56,100,12
25023,mechanics,C,34,Male,Single,Helper,Bsc,17,Night,Design,Mentoring,15361.0,7,50,10,14
25042,Cutter,C,57,Female,Married,Contractor,Other,21,Afternoon,Material Purchacing,Formal pre entrence Training,9660.0,12,66,76,12
25049,Border,C,59,Female,Single,Part Time,Master's Degree,8,Evening,Engineering,Non Formal pre entrence Training,10170.0,14,63,33,26
25052,Border,C,30,Male,Single,Part Time,Master's Degree,12,Morning,Manufacturing,Other,30693.0,8,39,97,24
25096,iron,C,16,Female,Single,Full time,Other,13,Night,QA,Formal pre entrence Training,9959.0,24,2,27,20
25102,Screen Printer,C,18,Male,Married,Contractor,Master's Degree,33,Evening,Engineering,Formal pre entrence Training,31111.0,2,23,36,6
25108,Screen Printer,C,20,Male,Married,Helper,Junior College,1,Afternoon,QA,Other,21904.0,13,42,8,1
25113,Cutter,C,34,Female,Married,Helper,Bsc,41,Other,Design,Non Formal pre entrence Training,28965.0,19,19,7,28
25125,Border,C,49,Female,Married,Other,Junior College,5,Other,Engineering,On the Job,8348.0,7,59,97,8
25142,Border,C,38,Male,Married,Helper,Other,15,Afternoon,Material Purchacing,On the Job,20632.0,21,28,87,8
25148,Screen Printer,C,50,Female,Married,Helper,Master's Degree,17,Morning,Engineering,Other,19659.0,18,42,63,10
25169,Packing,C,22,Male,Married,Helper,Bsc,24,Morning,Marketing,Non Formal pre entrence Training,21553.0,1,33,76,2
25179,mechanics,C,31,Female,Single,Contractor,Bsc,0,Morning,Manufacturing,Other,19680.0,20,55,18,28
25184,Packing,C,38,Male,Single,Helper,Diploma,13,Evening,Sales,On the Job,15911.0,23,62,81,28
25186,Border,C,50,Male,Married,Helper,Bsc,20,Other,QA,Formal pre entrence Training,9948.0,5,47,61,12
25194,Packing,C,19,Female,Married,Contractor,Bsc,1,Morning,Sales,Non Formal pre entrence Training,15754.0,19,16,37,3
25212,Machin oparator,C,20,Male,Married,Full time,Bsc,22,Night,Design,On the Job,15314.0,8,94,2,2
25223,Screen Printer,C,45,Female,Married,Helper,Master's Degree,1,Morning,Design,Formal pre entrence Training,32920.0,5,36,69,11
25227,iron,C,32,Female,Married,Helper,Bsc,36,Night,QA,Formal pre entrence Training,25252.0,21,55,40,5
25231,Border,C,38,Male,Single,Helper,Junior College,13,Other,Sales,Non Formal pre entrence Training,19189.0,6,77,40,8
25233,Screen Printer,C,33,Male,Married,Part Time,Other,15,Afternoon,Material Purchacing,Formal pre entrence Training,34139.0,18,16,53,20
